Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Avg_Loss_User_0	Avg_Loss_User_1
137000	1.8027	0.4747	1.3280	0.8489	0.5612	1.020479	0.959037
138000	1.8031	0.4744	1.3287	0.8491	0.5610	1.020310	0.959748
139000	1.8030	0.4737	1.3292	0.8493	0.5609	1.020204	0.960459
140000	1.8029	0.4733	1.3296	0.8494	0.5607	1.020123	0.961178
141000	1.8028	0.4726	1.3302	0.8495	0.5605	1.020171	0.961858
142000	1.8028	0.4722	1.3306	0.8497	0.5603	1.020166	0.962477
143000	1.8025	0.4715	1.3310	0.8498	0.5601	1.020215	0.963081
144000	1.8026	0.4711	1.3314	0.8499	0.5599	1.020325	0.963660
145000	1.8025	0.4704	1.3322	0.8501	0.5597	1.020493	0.964286
146000	1.8025	0.4698	1.3327	0.8503	0.5595	1.020185	0.964631
147000	1.8024	0.4691	1.3333	0.8505	0.5592	1.019957	0.965018
148000	1.8025	0.4687	1.3338	0.8505	0.5591	1.019780	0.965450
149000	1.8027	0.4682	1.3345	0.8507	0.5589	1.019646	0.965883
150000	1.8027	0.4674	1.3353	0.8508	0.5586	1.019576	0.966354
151000	1.8030	0.4672	1.3359	0.8509	0.5584	1.019527	0.966781
152000	1.8033	0.4667	1.3366	0.8511	0.5582	1.019545	0.967145
153000	1.8034	0.4662	1.3372	0.8512	0.5579	1.019603	0.967498
154000	1.8036	0.4657	1.3380	0.8514	0.5576	1.019712	0.967977
155000	1.8036	0.4652	1.3384	0.8514	0.5575	1.019836	0.968430
156000	1.8037	0.4648	1.3389	0.8516	0.5572	1.020162	0.969227
157000	1.8038	0.4642	1.3396	0.8517	0.5569	1.020461	0.969990
158000	1.8041	0.4637	1.3404	0.8518	0.5566	1.020793	0.970757
159000	1.8040	0.4632	1.3409	0.8520	0.5567	1.021295	0.971618
160000	1.8041	0.4630	1.3411	0.8520	0.5566	1.021860	0.972519
161000	1.8039	0.4624	1.3415	0.8522	0.5564	1.022081	0.973475
162000	1.8038	0.4619	1.3420	0.8524	0.5563	1.022312	0.974364
163000	1.8038	0.4614	1.3424	0.8524	0.5561	1.022621	0.975292
164000	1.8043	0.4613	1.3430	0.8524	0.5558	1.022914	0.976194
165000	1.8044	0.4609	1.3435	0.8525	0.5556	1.023202	0.977154
166000	1.8045	0.4606	1.3439	0.8526	0.5555	1.023512	0.978413
