Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Avg_Loss_User_0	Avg_Loss_User_1
204000	1.7640	0.7492	1.0148	0.7534	0.6647	1.620837	1.689218
205000	1.7641	0.7494	1.0147	0.7533	0.6647	1.620579	1.689888
206000	1.7642	0.7496	1.0146	0.7532	0.6647	1.620364	1.690609
207000	1.7644	0.7500	1.0144	0.7531	0.6648	1.620152	1.691308
208000	1.7646	0.7504	1.0142	0.7529	0.6648	1.619956	1.692021
209000	1.7646	0.7508	1.0138	0.7528	0.6649	1.619708	1.692681
210000	1.7647	0.7510	1.0137	0.7527	0.6649	1.619460	1.693311
211000	1.7647	0.7514	1.0133	0.7526	0.6650	1.619485	1.694201
212000	1.7647	0.7518	1.0130	0.7525	0.6651	1.619458	1.695075
213000	1.7649	0.7522	1.0128	0.7524	0.6652	1.619453	1.695956
214000	1.7650	0.7524	1.0126	0.7523	0.6652	1.619431	1.696760
215000	1.7652	0.7528	1.0123	0.7521	0.6653	1.619444	1.697600
216000	1.7653	0.7532	1.0120	0.7520	0.6654	1.619472	1.698431
217000	1.7653	0.7536	1.0116	0.7519	0.6656	1.619458	1.699202
218000	1.7654	0.7544	1.0111	0.7515	0.6658	1.619451	1.700020
219000	1.7657	0.7555	1.0102	0.7511	0.6662	1.619435	1.700788
220000	1.7658	0.7565	1.0093	0.7508	0.6665	1.619461	1.701535
221000	1.7658	0.7570	1.0087	0.7508	0.6666	1.619623	1.701898
222000	1.7656	0.7572	1.0083	0.7507	0.6667	1.619759	1.702175
223000	1.7656	0.7573	1.0082	0.7507	0.6667	1.619888	1.702420
224000	1.7654	0.7574	1.0080	0.7507	0.6668	1.620019	1.702685
225000	1.7654	0.7574	1.0080	0.7506	0.6669	1.620152	1.702916
226000	1.7656	0.7579	1.0077	0.7504	0.6671	1.620291	1.703153
227000	1.7657	0.7582	1.0074	0.7503	0.6672	1.620395	1.703329
228000	1.7658	0.7584	1.0074	0.7503	0.6671	1.620523	1.703594
229000	1.7659	0.7584	1.0074	0.7503	0.6672	1.620593	1.703746
230000	1.7659	0.7585	1.0074	0.7502	0.6672	1.620692	1.703963
231000	1.7660	0.7587	1.0073	0.7501	0.6672	1.620944	1.703848
232000	1.7661	0.7590	1.0072	0.7501	0.6672	1.621193	1.703734
233000	1.7663	0.7593	1.0071	0.7500	0.6672	1.621463	1.703646
234000	1.7664	0.7595	1.0069	0.7499	0.6673	1.621694	1.703532
235000	1.7666	0.7598	1.0067	0.7497	0.6674	1.621873	1.703353
236000	1.7668	0.7603	1.0064	0.7496	0.6674	1.622091	1.703218
237000	1.7669	0.7607	1.0062	0.7495	0.6675	1.622317	1.703074
238000	1.7672	0.7611	1.0061	0.7493	0.6675	1.622597	1.703015
239000	1.7674	0.7614	1.0060	0.7492	0.6675	1.622834	1.702880
240000	1.7676	0.7617	1.0059	0.7491	0.6676	1.623082	1.702779
241000	1.7678	0.7619	1.0059	0.7491	0.6676	1.623239	1.702844
242000	1.7678	0.7621	1.0058	0.7490	0.6676	1.623407	1.702882
243000	1.7680	0.7623	1.0057	0.7489	0.6677	1.623587	1.702947
244000	1.7681	0.7626	1.0055	0.7488	0.6677	1.623753	1.703017
245000	1.7682	0.7627	1.0055	0.7488	0.6676	1.623929	1.703082
246000	1.7684	0.7629	1.0055	0.7487	0.6676	1.624119	1.703131
247000	1.7687	0.7634	1.0053	0.7485	0.6677	1.624298	1.703187
248000	1.7689	0.7637	1.0052	0.7485	0.6677	1.624450	1.703213
249000	1.7689	0.7638	1.0051	0.7484	0.6677	1.624592	1.703233
250000	1.7690	0.7640	1.0050	0.7484	0.6676	1.624700	1.703238
251000	1.7692	0.7642	1.0050	0.7484	0.6676	1.624968	1.703330
252000	1.7694	0.7642	1.0052	0.7483	0.6676	1.625266	1.703443
253000	1.7696	0.7645	1.0051	0.7483	0.6676	1.625483	1.703466
254000	1.7698	0.7647	1.0050	0.7482	0.6676	1.625718	1.703491
255000	1.7698	0.7648	1.0050	0.7482	0.6676	1.625946	1.703531
256000	1.7697	0.7647	1.0050	0.7482	0.6676	1.626110	1.703538
257000	1.7697	0.7649	1.0049	0.7481	0.6676	1.626291	1.703546
258000	1.7697	0.7651	1.0046	0.7481	0.6677	1.626487	1.703559
259000	1.7698	0.7654	1.0045	0.7480	0.6677	1.626726	1.703613
260000	1.7699	0.7656	1.0043	0.7478	0.6677	1.626941	1.703640
261000	1.7700	0.7658	1.0042	0.7478	0.6677	1.627140	1.703597
262000	1.7701	0.7660	1.0041	0.7477	0.6678	1.627303	1.703529
263000	1.7703	0.7663	1.0040	0.7477	0.6679	1.627436	1.703450
264000	1.7703	0.7665	1.0039	0.7476	0.6678	1.627617	1.703381
265000	1.7705	0.7665	1.0040	0.7475	0.6678	1.627755	1.703328
266000	1.7707	0.7669	1.0038	0.7474	0.6679	1.627866	1.703241
267000	1.7709	0.7672	1.0038	0.7474	0.6679	1.627986	1.703128
268000	1.7710	0.7674	1.0037	0.7473	0.6679	1.628127	1.703038
269000	1.7711	0.7674	1.0037	0.7473	0.6678	1.628246	1.702966
270000	1.7713	0.7674	1.0038	0.7472	0.6679	1.628331	1.702832
271000	1.7715	0.7677	1.0038	0.7472	0.6679	1.628372	1.703183
272000	1.7718	0.7679	1.0039	0.7471	0.6679	1.628392	1.703504
273000	1.7718	0.7680	1.0038	0.7471	0.6679	1.628362	1.703777
274000	1.7719	0.7682	1.0037	0.7470	0.6679	1.628315	1.703988
275000	1.7721	0.7685	1.0037	0.7469	0.6679	1.628297	1.704242
276000	1.7721	0.7686	1.0035	0.7469	0.6680	1.628287	1.704500
277000	1.7722	0.7687	1.0034	0.7468	0.6680	1.628275	1.704748
278000	1.7721	0.7688	1.0033	0.7468	0.6680	1.628279	1.705015
279000	1.7722	0.7689	1.0033	0.7468	0.6681	1.628284	1.705258
280000	1.7723	0.7692	1.0032	0.7467	0.6681	1.628277	1.705539
281000	1.7723	0.7694	1.0030	0.7467	0.6681	1.628447	1.705823
282000	1.7721	0.7693	1.0028	0.7467	0.6682	1.628549	1.705981
283000	1.7718	0.7693	1.0025	0.7467	0.6683	1.628630	1.706111
284000	1.7717	0.7694	1.0023	0.7466	0.6683	1.628719	1.706260
285000	1.7715	0.7695	1.0020	0.7466	0.6684	1.628798	1.706362
286000	1.7712	0.7695	1.0017	0.7466	0.6685	1.628899	1.706500
287000	1.7712	0.7696	1.0016	0.7465	0.6685	1.629073	1.706681
288000	1.7710	0.7696	1.0014	0.7466	0.6686	1.629233	1.706844
289000	1.7709	0.7698	1.0011	0.7464	0.6687	1.629403	1.706996
290000	1.7711	0.7702	1.0009	0.7463	0.6687	1.629521	1.707111
291000	1.7712	0.7704	1.0008	0.7463	0.6688	1.629726	1.707867
292000	1.7709	0.7702	1.0007	0.7464	0.6688	1.629919	1.708628
293000	1.7708	0.7702	1.0005	0.7463	0.6689	1.630099	1.709390
294000	1.7706	0.7703	1.0003	0.7463	0.6690	1.630266	1.710117
295000	1.7706	0.7703	1.0003	0.7463	0.6690	1.630440	1.710827
296000	1.7707	0.7704	1.0003	0.7462	0.6689	1.630610	1.711511
297000	1.7707	0.7705	1.0002	0.7461	0.6690	1.630742	1.712195
298000	1.7708	0.7706	1.0001	0.7461	0.6689	1.630883	1.712880
299000	1.7709	0.7708	1.0001	0.7461	0.6689	1.631035	1.713533
300000	1.7709	0.7709	0.9999	0.7461	0.6689	1.631193	1.714218
301000	1.7709	0.7710	0.9999	0.7461	0.6690	1.631434	1.715076
302000	1.7711	0.7712	0.9999	0.7460	0.6690	1.631697	1.715957
303000	1.7712	0.7712	1.0000	0.7460	0.6689	1.631944	1.716836
304000	1.7714	0.7715	0.9999	0.7459	0.6690	1.632214	1.717733
305000	1.7716	0.7718	0.9998	0.7458	0.6690	1.632502	1.718617
306000	1.7718	0.7720	0.9998	0.7458	0.6689	1.632758	1.719494
307000	1.7718	0.7721	0.9997	0.7457	0.6690	1.633034	1.720366
308000	1.7719	0.7724	0.9995	0.7456	0.6690	1.633313	1.721222
309000	1.7720	0.7726	0.9993	0.7455	0.6690	1.633577	1.722100
310000	1.7721	0.7729	0.9992	0.7454	0.6691	1.633812	1.722945
311000	1.7722	0.7731	0.9990	0.7454	0.6691	1.634098	1.723889
312000	1.7722	0.7733	0.9989	0.7454	0.6691	1.634380	1.724802
313000	1.7723	0.7734	0.9989	0.7453	0.6691	1.634659	1.725708
314000	1.7724	0.7736	0.9988	0.7453	0.6691	1.634926	1.726613
315000	1.7724	0.7737	0.9987	0.7452	0.6691	1.635184	1.727494
316000	1.7725	0.7738	0.9987	0.7452	0.6691	1.635413	1.728328
317000	1.7728	0.7740	0.9987	0.7452	0.6691	1.635667	1.729207
318000	1.7728	0.7742	0.9987	0.7451	0.6691	1.635932	1.730064
319000	1.7730	0.7744	0.9987	0.7450	0.6691	1.636194	1.730940
320000	1.7732	0.7745	0.9987	0.7449	0.6691	1.636490	1.731864
321000	1.7735	0.7749	0.9986	0.7449	0.6692	1.636768	1.732503
322000	1.7735	0.7749	0.9986	0.7449	0.6692	1.637047	1.733124
323000	1.7735	0.7750	0.9986	0.7449	0.6692	1.637269	1.733666
324000	1.7736	0.7750	0.9986	0.7449	0.6692	1.637539	1.734236
325000	1.7736	0.7751	0.9985	0.7448	0.6693	1.637749	1.734776
326000	1.7736	0.7752	0.9983	0.7448	0.6693	1.637964	1.735308
327000	1.7737	0.7755	0.9982	0.7447	0.6694	1.638142	1.735805
328000	1.7738	0.7757	0.9981	0.7446	0.6694	1.638344	1.736297
329000	1.7741	0.7761	0.9980	0.7445	0.6694	1.638548	1.736797
330000	1.7741	0.7762	0.9979	0.7445	0.6694	1.638726	1.737262
331000	1.7741	0.7764	0.9978	0.7444	0.6695	1.638849	1.737617
332000	1.7741	0.7765	0.9976	0.7444	0.6695	1.638937	1.737907
333000	1.7741	0.7766	0.9975	0.7443	0.6695	1.639070	1.738203
334000	1.7743	0.7768	0.9975	0.7442	0.6696	1.639158	1.738449
335000	1.7743	0.7769	0.9973	0.7441	0.6696	1.639258	1.738726
336000	1.7743	0.7772	0.9971	0.7440	0.6696	1.639398	1.738995
337000	1.7743	0.7773	0.9971	0.7440	0.6696	1.639522	1.739276
338000	1.7743	0.7774	0.9970	0.7440	0.6697	1.639610	1.739509
339000	1.7744	0.7775	0.9968	0.7440	0.6697	1.639666	1.739702
340000	1.7744	0.7776	0.9969	0.7439	0.6697	1.639741	1.739924
341000	1.7744	0.7776	0.9968	0.7440	0.6697	1.639983	1.740409
342000	1.7742	0.7775	0.9967	0.7440	0.6698	1.640195	1.740868
343000	1.7742	0.7775	0.9967	0.7441	0.6698	1.640410	1.741328
344000	1.7741	0.7774	0.9967	0.7441	0.6698	1.640643	1.741815
345000	1.7741	0.7774	0.9967	0.7441	0.6698	1.640880	1.742288
346000	1.7741	0.7774	0.9967	0.7442	0.6698	1.641092	1.742762
347000	1.7741	0.7774	0.9967	0.7443	0.6697	1.641304	1.743243
348000	1.7740	0.7772	0.9968	0.7444	0.6698	1.641512	1.743715
349000	1.7740	0.7771	0.9969	0.7444	0.6697	1.641743	1.744192
350000	1.7741	0.7772	0.9969	0.7444	0.6697	1.641947	1.744668
351000	1.7741	0.7771	0.9970	0.7445	0.6697	1.642159	1.745205
352000	1.7740	0.7771	0.9968	0.7444	0.6697	1.642376	1.745741
353000	1.7740	0.7772	0.9968	0.7444	0.6698	1.642595	1.746301
354000	1.7741	0.7773	0.9967	0.7444	0.6698	1.642863	1.746882
355000	1.7741	0.7775	0.9966	0.7443	0.6698	1.643068	1.747415
