Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Avg_Loss_User_0	Avg_Loss_User_1
142000	1.7501	1.2355	0.5147	0.5897	0.8297	0.428457	0.447355
143000	1.7507	1.2366	0.5141	0.5894	0.8299	0.428473	0.447331
144000	1.7510	1.2376	0.5135	0.5890	0.8301	0.428500	0.447315
145000	1.7515	1.2387	0.5128	0.5885	0.8304	0.428524	0.447300
146000	1.7513	1.2399	0.5114	0.5882	0.8307	0.428644	0.447411
147000	1.7517	1.2410	0.5107	0.5878	0.8309	0.428686	0.447417
148000	1.7524	1.2422	0.5102	0.5874	0.8310	0.428711	0.447403
149000	1.7529	1.2432	0.5098	0.5870	0.8312	0.428725	0.447385
150000	1.7532	1.2443	0.5088	0.5866	0.8317	0.428769	0.447385
151000	1.7535	1.2454	0.5081	0.5864	0.8318	0.428875	0.447487
152000	1.7538	1.2462	0.5075	0.5863	0.8320	0.428874	0.447456
153000	1.7536	1.2470	0.5067	0.5861	0.8323	0.428851	0.447408
154000	1.7539	1.2478	0.5061	0.5858	0.8324	0.428844	0.447365
155000	1.7541	1.2489	0.5052	0.5855	0.8327	0.428835	0.447322
156000	1.7542	1.2498	0.5045	0.5852	0.8330	0.428954	0.447393
157000	1.7548	1.2509	0.5039	0.5847	0.8331	0.428998	0.447342
158000	1.7554	1.2520	0.5034	0.5843	0.8333	0.429070	0.447302
159000	1.7555	1.2529	0.5027	0.5841	0.8335	0.429130	0.447255
160000	1.7556	1.2537	0.5019	0.5838	0.8338	0.429203	0.447209
161000	1.7556	1.2547	0.5010	0.5835	0.8340	0.429295	0.447266
162000	1.7559	1.2553	0.5005	0.5832	0.8342	0.429322	0.447228
163000	1.7562	1.2561	0.5001	0.5830	0.8343	0.429379	0.447213
164000	1.7564	1.2569	0.4995	0.5827	0.8346	0.429434	0.447193
165000	1.7564	1.2577	0.4987	0.5824	0.8348	0.429466	0.447141
166000	1.7563	1.2586	0.4977	0.5821	0.8351	0.429510	0.447147
167000	1.7561	1.2592	0.4970	0.5819	0.8354	0.429501	0.447079
168000	1.7561	1.2601	0.4961	0.5816	0.8357	0.429471	0.446987
169000	1.7564	1.2609	0.4955	0.5814	0.8358	0.429427	0.446867
170000	1.7570	1.2618	0.4952	0.5811	0.8359	0.429403	0.446812
171000	1.7574	1.2628	0.4946	0.5808	0.8361	0.429484	0.446879
172000	1.7578	1.2637	0.4940	0.5804	0.8363	0.429514	0.446905
173000	1.7578	1.2644	0.4934	0.5802	0.8365	0.429535	0.446917
174000	1.7581	1.2652	0.4929	0.5799	0.8367	0.429523	0.446903
175000	1.7584	1.2661	0.4922	0.5797	0.8369	0.429522	0.446891
176000	1.7585	1.2671	0.4914	0.5794	0.8371	0.429623	0.446922
177000	1.7590	1.2678	0.4912	0.5791	0.8372	0.429669	0.446861
178000	1.7593	1.2686	0.4907	0.5789	0.8374	0.429707	0.446800
