Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Avg_Loss_User_0	Avg_Loss_User_1
182000	1.4992	0.7785	0.7207	0.4432	0.4157	0.379173	0.374694
183000	1.4994	0.7784	0.7210	0.4431	0.4157	0.379134	0.374704
184000	1.4995	0.7783	0.7212	0.4429	0.4159	0.379086	0.374711
185000	1.4996	0.7782	0.7213	0.4428	0.4161	0.379050	0.374728
186000	1.4997	0.7782	0.7215	0.4425	0.4159	0.379023	0.374753
187000	1.4999	0.7782	0.7217	0.4422	0.4158	0.378915	0.374700
188000	1.5001	0.7781	0.7220	0.4420	0.4157	0.378819	0.374649
189000	1.5002	0.7780	0.7222	0.4420	0.4157	0.378745	0.374590
190000	1.5003	0.7780	0.7223	0.4418	0.4157	0.378664	0.374533
191000	1.5007	0.7780	0.7227	0.4415	0.4157	0.378671	0.374627
192000	1.5009	0.7781	0.7228	0.4415	0.4156	0.378591	0.374645
193000	1.5011	0.7781	0.7230	0.4412	0.4159	0.378509	0.374662
194000	1.5012	0.7781	0.7231	0.4413	0.4158	0.378431	0.374674
195000	1.5009	0.7778	0.7231	0.4413	0.4160	0.378353	0.374692
196000	1.5007	0.7775	0.7232	0.4414	0.4161	0.378387	0.374742
197000	1.5008	0.7774	0.7233	0.4413	0.4162	0.378358	0.374723
198000	1.5008	0.7773	0.7236	0.4411	0.4159	0.378323	0.374686
199000	1.5009	0.7771	0.7238	0.4410	0.4161	0.378315	0.374649
200000	1.5010	0.7770	0.7240	0.4409	0.4161	0.378317	0.374608
201000	1.5011	0.7769	0.7243	0.4409	0.4161	0.378381	0.374617
202000	1.5012	0.7767	0.7245	0.4411	0.4160	0.378353	0.374541
203000	1.5013	0.7765	0.7248	0.4407	0.4160	0.378305	0.374446
204000	1.5015	0.7763	0.7252	0.4405	0.4159	0.378279	0.374361
205000	1.5014	0.7760	0.7254	0.4405	0.4161	0.378253	0.374269
206000	1.5015	0.7759	0.7256	0.4402	0.4162	0.378367	0.374355
207000	1.5016	0.7759	0.7257	0.4403	0.4162	0.378405	0.374371
208000	1.5013	0.7756	0.7257	0.4402	0.4163	0.378464	0.374388
209000	1.5014	0.7755	0.7259	0.4400	0.4164	0.378503	0.374363
210000	1.5014	0.7754	0.7260	0.4400	0.4163	0.378574	0.374359
211000	1.5014	0.7752	0.7262	0.4400	0.4162	0.378597	0.374411
212000	1.5013	0.7750	0.7263	0.4398	0.4164	0.378577	0.374405
213000	1.5015	0.7750	0.7265	0.4394	0.4165	0.378551	0.374376
214000	1.5016	0.7749	0.7266	0.4393	0.4164	0.378518	0.374341
215000	1.5015	0.7748	0.7267	0.4390	0.4164	0.378483	0.374321
216000	1.5017	0.7747	0.7270	0.4390	0.4163	0.378493	0.374355
217000	1.5019	0.7746	0.7273	0.4389	0.4164	0.378429	0.374327
218000	1.5020	0.7746	0.7274	0.4389	0.4164	0.378374	0.374308
219000	1.5020	0.7744	0.7276	0.4389	0.4162	0.378305	0.374262
220000	1.5020	0.7743	0.7277	0.4389	0.4163	0.378249	0.374221
221000	1.5022	0.7742	0.7280	0.4387	0.4163	0.378271	0.374251
222000	1.5022	0.7741	0.7281	0.4385	0.4164	0.378250	0.374215
223000	1.5024	0.7741	0.7283	0.4385	0.4161	0.378222	0.374158
224000	1.5025	0.7739	0.7286	0.4386	0.4162	0.378176	0.374089
225000	1.5025	0.7737	0.7288	0.4384	0.4162	0.378146	0.374023
226000	1.5025	0.7737	0.7288	0.4384	0.4163	0.378153	0.374031
227000	1.5024	0.7735	0.7289	0.4384	0.4164	0.378098	0.373976
228000	1.5025	0.7733	0.7292	0.4384	0.4164	0.378049	0.373905
229000	1.5025	0.7732	0.7293	0.4384	0.4164	0.378024	0.373848
230000	1.5026	0.7731	0.7295	0.4384	0.4163	0.377983	0.373799
231000	1.5027	0.7729	0.7297	0.4383	0.4162	0.377954	0.373822
232000	1.5027	0.7728	0.7299	0.4383	0.4164	0.377874	0.373769
233000	1.5026	0.7727	0.7299	0.4384	0.4165	0.377812	0.373705
234000	1.5026	0.7726	0.7300	0.4383	0.4163	0.377739	0.373635
235000	1.5026	0.7726	0.7300	0.4384	0.4164	0.377679	0.373570
236000	1.5025	0.7724	0.7300	0.4384	0.4165	0.377706	0.373593
237000	1.5024	0.7723	0.7301	0.4383	0.4164	0.377685	0.373568
238000	1.5025	0.7723	0.7303	0.4382	0.4164	0.377668	0.373550
239000	1.5026	0.7722	0.7304	0.4382	0.4163	0.377662	0.373542
240000	1.5026	0.7722	0.7304	0.4379	0.4162	0.377662	0.373526
241000	1.5026	0.7722	0.7304	0.4379	0.4162	0.377713	0.373647
242000	1.5026	0.7721	0.7305	0.4378	0.4162	0.377720	0.373706
